auctionID,auctionProduct,serviceType,deliveryStart,deliveryEnd,clearedVolume,clearingPrice,linkedServiceWindowID
9,DRH,Response,2023-11-11T07:00:00,2023-11-11T11:00:00,290.0,-4.45,
9,DRH,Response,2023-11-11T11:00:00,2023-11-11T15:00:00,290.0,-3.98,
9,DRH,Response,2023-11-11T15:00:00,2023-11-11T19:00:00,290.0,-6.34,
9,DRH,Response,2023-11-11T19:00:00,2023-11-11T23:00:00,290.0,-5.96,
9,DRL,Response,2023-11-10T23:00:00,2023-11-11T03:00:00,252.0,9.97,
9,DRL,Response,2023-11-11T03:00:00,2023-11-11T07:00:00,263.0,9.57,
9,DRL,Response,2023-11-11T07:00:00,2023-11-11T11:00:00,270.0,12.76,
9,DRL,Response,2023-11-11T11:00:00,2023-11-11T15:00:00,270.0,10.48,
9,DRL,Response,2023-11-11T15:00:00,2023-11-11T19:00:00,219.0,18.34,
9,DRL,Response,2023-11-11T19:00:00,2023-11-11T23:00:00,219.0,12.75,
10,DCH,Response,2023-11-11T23:00:00,2023-11-12T03:00:00,1086.0,0.9,
10,DCH,Response,2023-11-12T03:00:00,2023-11-12T07:00:00,1100.0,1.29,
10,DCH,Response,2023-11-12T07:00:00,2023-11-12T11:00:00,1070.0,1.22,
10,DCH,Response,2023-11-12T11:00:00,2023-11-12T15:00:00,968.0,1.15,
10,DCH,Response,2023-11-12T15:00:00,2023-11-12T19:00:00,954.0,0.76,
10,DCH,Response,2023-11-12T19:00:00,2023-11-12T23:00:00,1097.0,1.29,
10,DCL,Response,2023-11-11T23:00:00,2023-11-12T03:00:00,947.0,0.72,
10,DCL,Response,2023-11-12T03:00:00,2023-11-12T07:00:00,958.0,0.71,
10,DCL,Response,2023-11-12T07:00:00,2023-11-12T11:00:00,942.0,1.33,
10,DCL,Response,2023-11-12T11:00:00,2023-11-12T15:00:00,935.0,0.95,
10,DCL,Response,2023-11-12T15:00:00,2023-11-12T19:00:00,914.0,4.07,
10,DCL,Response,2023-11-12T19:00:00,2023-11-12T23:00:00,941.0,0.88,
10,DMH,Response,2023-11-11T23:00:00,2023-11-12T03:00:00,158.0,-0.26,
10,DMH,Response,2023-11-12T03:00:00,2023-11-12T07:00:00,150.0,1.13,
10,DMH,Response,2023-11-12T07:00:00,2023-11-12T11:00:00,150.0,0.47,
10,DMH,Response,2023-11-12T11:00:00,2023-11-12T15:00:00,170.0,-1.04,
10,DMH,Response,2023-11-12T15:00:00,2023-11-12T19:00:00,170.0,-1.03,
10,DMH,Response,2023-11-12T19:00:00,2023-11-12T23:00:00,170.0,-0.44,
10,DML,Response,2023-11-11T23:00:00,2023-11-12T03:00:00,150.0,3.12,
10,DML,Response,2023-11-12T03:00:00,2023-11-12T07:00:00,150.0,2.68,
10,DML,Response,2023-11-12T07:00:00,2023-11-12T11:00:00,150.0,2.85,
10,DML,Response,2023-11-12T11:00:00,2023-11-12T15:00:00,150.0,3.33,
10,DML,Response,2023-11-12T15:00:00,2023-11-12T19:00:00,148.0,8.73,
10,DML,Response,2023-11-12T19:00:00,2023-11-12T23:00:00,150.0,3.38,
10,DRH,Response,2023-11-11T23:00:00,2023-11-12T03:00:00,290.0,-5.69,
10,DRH,Response,2023-11-12T03:00:00,2023-11-12T07:00:00,290.0,-3.47,
10,DRH,Response,2023-11-12T07:00:00,2023-11-12T11:00:00,290.0,-2.64,
10,DRH,Response,2023-11-12T11:00:00,2023-11-12T15:00:00,290.0,-5.43,
10,DRH,Response,2023-11-12T15:00:00,2023-11-12T19:00:00,290.0,-6.57,
10,DRH,Response,2023-11-12T19:00:00,2023-11-12T23:00:00,289.0,-4.77,
10,DRL,Response,2023-11-11T23:00:00,2023-11-12T03:00:00,270.0,13.01,
10,DRL,Response,2023-11-12T03:00:00,2023-11-12T07:00:00,266.0,9.84,
10,DRL,Response,2023-11-12T07:00:00,2023-11-12T11:00:00,270.0,10.79,
10,DRL,Response,2023-11-12T11:00:00,2023-11-12T15:00:00,270.0,9.99,
10,DRL,Response,2023-11-12T15:00:00,2023-11-12T19:00:00,226.0,17.57,
10,DRL,Response,2023-11-12T19:00:00,2023-11-12T23:00:00,270.0,11.29,
11,DCH,Response,2023-11-12T23:00:00,2023-11-13T03:00:00,1188.0,1.21,
11,DCH,Response,2023-11-13T03:00:00,2023-11-13T07:00:00,1193.0,3.73,
11,DCH,Response,2023-11-13T07:00:00,2023-11-13T11:00:00,1093.0,1.2,
11,DCH,Response,2023-11-13T11:00:00,2023-11-13T15:00:00,1084.0,2.48,
11,DCH,Response,2023-11-13T15:00:00,2023-11-13T19:00:00,1053.0,1.7,
11,DCH,Response,2023-11-13T19:00:00,2023-11-13T23:00:00,1127.0,3.54,
11,DCL,Response,2023-11-12T23:00:00,2023-11-13T03:00:00,955.0,0.79,
11,DCL,Response,2023-11-13T03:00:00,2023-11-13T07:00:00,962.0,0.53,
11,DCL,Response,2023-11-13T07:00:00,2023-11-13T11:00:00,910.0,0.99,
11,DCL,Response,2023-11-13T11:00:00,2023-11-13T15:00:00,862.0,0.81,
11,DCL,Response,2023-11-13T15:00:00,2023-11-13T19:00:00,855.0,3.5,
11,DCL,Response,2023-11-13T19:00:00,2023-11-13T23:00:00,911.0,0.95,
11,DMH,Response,2023-11-12T23:00:00,2023-11-13T03:00:00,170.0,-0.37,
11,DMH,Response,2023-11-13T03:00:00,2023-11-13T07:00:00,150.0,3.08,
11,DMH,Response,2023-11-13T07:00:00,2023-11-13T11:00:00,161.0,-0.42,
11,DMH,Response,2023-11-13T11:00:00,2023-11-13T15:00:00,150.0,1.27,
11,DMH,Response,2023-11-13T15:00:00,2023-11-13T19:00:00,170.0,-0.09,
11,DMH,Response,2023-11-13T19:00:00,2023-11-13T23:00:00,150.0,0.01,
11,DML,Response,2023-11-12T23:00:00,2023-11-13T03:00:00,150.0,4.25,
11,DML,Response,2023-11-13T03:00:00,2023-11-13T07:00:00,150.0,2.92,
11,DML,Response,2023-11-13T07:00:00,2023-11-13T11:00:00,150.0,3.54,
11,DML,Response,2023-11-13T11:00:00,2023-11-13T15:00:00,150.0,2.73,
11,DML,Response,2023-11-13T15:00:00,2023-11-13T19:00:00,142.0,8.34,
11,DML,Response,2023-11-13T19:00:00,2023-11-13T23:00:00,150.0,4.4,
11,DRH,Response,2023-11-12T23:00:00,2023-11-13T03:00:00,289.0,-4.5,
11,DRH,Response,2023-11-13T03:00:00,2023-11-13T07:00:00,276.0,-0.75,
11,DRH,Response,2023-11-13T07:00:00,2023-11-13T11:00:00,290.0,-3.12,
11,DRH,Response,2023-11-13T11:00:00,2023-11-13T15:00:00,286.0,-4.69,
11,DRH,Response,2023-11-13T15:00:00,2023-11-13T19:00:00,289.0,-3.65,
11,DRH,Response,2023-11-13T19:00:00,2023-11-13T23:00:00,287.0,-2.96,
11,DRL,Response,2023-11-12T23:00:00,2023-11-13T03:00:00,239.0,12.0,
11,DRL,Response,2023-11-13T03:00:00,2023-11-13T07:00:00,270.0,10.19,
11,DRL,Response,2023-11-13T07:00:00,2023-11-13T11:00:00,270.0,10.89,
11,DRL,Response,2023-11-13T11:00:00,2023-11-13T15:00:00,270.0,10.98,
11,DRL,Response,2023-11-13T15:00:00,2023-11-13T19:00:00,219.0,14.89,
11,DRL,Response,2023-11-13T19:00:00,2023-11-13T23:00:00,270.0,9.0,
12,DCH,Response,2023-11-13T23:00:00,2023-11-14T03:00:00,1143.0,2.38,
12,DCH,Response,2023-11-14T03:00:00,2023-11-14T07:00:00,1155.0,4.97,
12,DCH,Response,2023-11-14T07:00:00,2023-11-14T11:00:00,1026.0,1.02,
12,DCH,Response,2023-11-14T11:00:00,2023-11-14T15:00:00,849.0,1.0,
12,DCH,Response,2023-11-14T15:00:00,2023-11-14T19:00:00,927.0,1.58,
12,DCH,Response,2023-11-14T19:00:00,2023-11-14T23:00:00,1071.0,1.49,
12,DCL,Response,2023-11-13T23:00:00,2023-11-14T03:00:00,939.0,0.94,
12,DCL,Response,2023-11-14T03:00:00,2023-11-14T07:00:00,954.0,0.87,
12,DCL,Response,2023-11-14T07:00:00,2023-11-14T11:00:00,911.0,1.63,
12,DCL,Response,2023-11-14T11:00:00,2023-11-14T15:00:00,733.0,0.55,
12,DCL,Response,2023-11-14T15:00:00,2023-11-14T19:00:00,834.0,4.0,
12,DCL,Response,2023-11-14T19:00:00,2023-11-14T23:00:00,910.0,1.32,
12,DMH,Response,2023-11-13T23:00:00,2023-11-14T03:00:00,150.0,2.79,
12,DMH,Response,2023-11-14T03:00:00,2023-11-14T07:00:00,150.0,4.5,
12,DMH,Response,2023-11-14T07:00:00,2023-11-14T11:00:00,170.0,-1.5,
12,DMH,Response,2023-11-14T11:00:00,2023-11-14T15:00:00,169.0,-1.39,
12,DMH,Response,2023-11-14T15:00:00,2023-11-14T19:00:00,170.0,-1.31,
12,DMH,Response,2023-11-14T19:00:00,2023-11-14T23:00:00,151.0,-0.13,
12,DML,Response,2023-11-13T23:00:00,2023-11-14T03:00:00,150.0,1.89,
12,DML,Response,2023-11-14T03:00:00,2023-11-14T07:00:00,150.0,2.0,
12,DML,Response,2023-11-14T07:00:00,2023-11-14T11:00:00,150.0,4.04,
12,DML,Response,2023-11-14T11:00:00,2023-11-14T15:00:00,150.0,3.23,
12,DML,Response,2023-11-14T15:00:00,2023-11-14T19:00:00,128.0,8.88,
12,DML,Response,2023-11-14T19:00:00,2023-11-14T23:00:00,150.0,7.19,
12,DRH,Response,2023-11-13T23:00:00,2023-11-14T03:00:00,270.0,2.97,
12,DRH,Response,2023-11-14T03:00:00,2023-11-14T07:00:00,248.0,5.1,
12,DRH,Response,2023-11-14T07:00:00,2023-11-14T11:00:00,290.0,-7.76,
12,DRH,Response,2023-11-14T11:00:00,2023-11-14T15:00:00,288.0,-6.83,
12,DRH,Response,2023-11-14T15:00:00,2023-11-14T19:00:00,290.0,-4.87,
12,DRH,Response,2023-11-14T19:00:00,2023-11-14T23:00:00,290.0,-6.82,
12,DRL,Response,2023-11-13T23:00:00,2023-11-14T03:00:00,270.0,6.64,
12,DRL,Response,2023-11-14T03:00:00,2023-11-14T07:00:00,270.0,7.61,
12,DRL,Response,2023-11-14T07:00:00,2023-11-14T11:00:00,219.0,11.48,
12,DRL,Response,2023-11-14T11:00:00,2023-11-14T15:00:00,219.0,12.0,
12,DRL,Response,2023-11-14T15:00:00,2023-11-14T19:00:00,217.0,17.75,
12,DRL,Response,2023-11-14T19:00:00,2023-11-14T23:00:00,270.0,10.0,
13,DCH,Response,2023-11-14T23:00:00,2023-11-15T03:00:00,1205.0,4.37,
13,DCH,Response,2023-11-15T03:00:00,2023-11-15T07:00:00,1213.0,3.93,
13,DCH,Response,2023-11-15T07:00:00,2023-11-15T11:00:00,1121.0,2.44,
13,DCH,Response,2023-11-15T11:00:00,2023-11-15T15:00:00,1041.0,2.31,
13,DCH,Response,2023-11-15T15:00:00,2023-11-15T19:00:00,987.0,1.01,
13,DCH,Response,2023-11-15T19:00:00,2023-11-15T23:00:00,995.0,1.05,
13,DCL,Response,2023-11-14T23:00:00,2023-11-15T03:00:00,960.0,0.6,
13,DCL,Response,2023-11-15T03:00:00,2023-11-15T07:00:00,958.0,0.65,
13,DCL,Response,2023-11-15T07:00:00,2023-11-15T11:00:00,933.0,1.96,
13,DCL,Response,2023-11-15T11:00:00,2023-11-15T15:00:00,974.0,1.22,
13,DCL,Response,2023-11-15T15:00:00,2023-11-15T19:00:00,898.0,5.67,
13,DCL,Response,2023-11-15T19:00:00,2023-11-15T23:00:00,918.0,1.95,
13,DMH,Response,2023-11-14T23:00:00,2023-11-15T03:00:00,150.0,3.54,
13,DMH,Response,2023-11-15T03:00:00,2023-11-15T07:00:00,150.0,2.68,
13,DMH,Response,2023-11-15T07:00:00,2023-11-15T11:00:00,152.0,-1.14,
13,DMH,Response,2023-11-15T11:00:00,2023-11-15T15:00:00,150.0,0.9,
13,DMH,Response,2023-11-15T15:00:00,2023-11-15T19:00:00,150.0,0.22,
13,DMH,Response,2023-11-15T19:00:00,2023-11-15T23:00:00,167.0,-1.18,
13,DML,Response,2023-11-14T23:00:00,2023-11-15T03:00:00,150.0,2.5,
13,DML,Response,2023-11-15T03:00:00,2023-11-15T07:00:00,150.0,3.11,
13,DML,Response,2023-11-15T07:00:00,2023-11-15T11:00:00,150.0,4.94,
13,DML,Response,2023-11-15T11:00:00,2023-11-15T15:00:00,150.0,2.62,
13,DML,Response,2023-11-15T15:00:00,2023-11-15T19:00:00,150.0,7.36,
13,DML,Response,2023-11-15T19:00:00,2023-11-15T23:00:00,150.0,3.44,
13,DRH,Response,2023-11-14T23:00:00,2023-11-15T03:00:00,290.0,-0.76,
13,DRH,Response,2023-11-15T03:00:00,2023-11-15T07:00:00,270.0,1.15,
13,DRH,Response,2023-11-15T07:00:00,2023-11-15T11:00:00,290.0,-5.53,
13,DRH,Response,2023-11-15T11:00:00,2023-11-15T15:00:00,290.0,-4.41,
13,DRH,Response,2023-11-15T15:00:00,2023-11-15T19:00:00,290.0,-6.68,
13,DRH,Response,2023-11-15T19:00:00,2023-11-15T23:00:00,290.0,-5.83,
13,DRL,Response,2023-11-14T23:00:00,2023-11-15T03:00:00,270.0,8.21,
13,DRL,Response,2023-11-15T03:00:00,2023-11-15T07:00:00,270.0,8.76,
13,DRL,Response,2023-11-15T07:00:00,2023-11-15T11:00:00,226.0,10.0,
13,DRL,Response,2023-11-15T11:00:00,2023-11-15T15:00:00,218.0,8.0,
13,DRL,Response,2023-11-15T15:00:00,2023-11-15T19:00:00,217.0,15.06,
13,DRL,Response,2023-11-15T19:00:00,2023-11-15T23:00:00,266.0,10.0,
34,DCH,Response,2023-11-15T23:00:00,2023-11-16T03:00:00,1007.0,1.31,
34,DCH,Response,2023-11-16T03:00:00,2023-11-16T07:00:00,1008.0,2.12,
34,DCH,Response,2023-11-16T07:00:00,2023-11-16T11:00:00,928.0,1.04,
34,DCH,Response,2023-11-16T11:00:00,2023-11-16T15:00:00,917.0,2.17,
34,DCH,Response,2023-11-16T15:00:00,2023-11-16T19:00:00,917.0,1.24,
34,DCH,Response,2023-11-16T19:00:00,2023-11-16T23:00:00,943.0,2.64,
34,DCL,Response,2023-11-15T23:00:00,2023-11-16T03:00:00,918.0,0.88,
34,DCL,Response,2023-11-16T03:00:00,2023-11-16T07:00:00,914.0,0.75,
34,DCL,Response,2023-11-16T07:00:00,2023-11-16T11:00:00,893.0,1.8,
34,DCL,Response,2023-11-16T11:00:00,2023-11-16T15:00:00,855.0,1.47,
34,DCL,Response,2023-11-16T15:00:00,2023-11-16T19:00:00,949.0,20.0,
34,DCL,Response,2023-11-16T19:00:00,2023-11-16T23:00:00,907.0,8.0,
34,DMH,Response,2023-11-15T23:00:00,2023-11-16T03:00:00,150.0,1.31,
34,DMH,Response,2023-11-16T03:00:00,2023-11-16T07:00:00,150.0,0.67,
34,DMH,Response,2023-11-16T07:00:00,2023-11-16T11:00:00,167.0,-0.21,
34,DMH,Response,2023-11-16T11:00:00,2023-11-16T15:00:00,151.0,-1.43,
34,DMH,Response,2023-11-16T15:00:00,2023-11-16T19:00:00,29.0,2.53,
34,DMH,Response,2023-11-16T19:00:00,2023-11-16T23:00:00,150.0,3.7,
34,DML,Response,2023-11-15T23:00:00,2023-11-16T03:00:00,150.0,3.07,
34,DML,Response,2023-11-16T03:00:00,2023-11-16T07:00:00,150.0,3.73,
34,DML,Response,2023-11-16T07:00:00,2023-11-16T11:00:00,150.0,3.79,
34,DML,Response,2023-11-16T11:00:00,2023-11-16T15:00:00,150.0,3.89,
34,DML,Response,2023-11-16T15:00:00,2023-11-16T19:00:00,22.0,8.33,
34,DML,Response,2023-11-16T19:00:00,2023-11-16T23:00:00,120.0,8.72,
34,DRH,Response,2023-11-15T23:00:00,2023-11-16T03:00:00,290.0,-2.94,
34,DRH,Response,2023-11-16T03:00:00,2023-11-16T07:00:00,290.0,-0.97,
34,DRH,Response,2023-11-16T07:00:00,2023-11-16T11:00:00,290.0,-6.73,
34,DRH,Response,2023-11-16T11:00:00,2023-11-16T15:00:00,290.0,-6.1,
34,DRH,Response,2023-11-16T15:00:00,2023-11-16T19:00:00,270.0,0.92,
34,DRH,Response,2023-11-16T19:00:00,2023-11-16T23:00:00,290.0,-1.59,
34,DRL,Response,2023-11-15T23:00:00,2023-11-16T03:00:00,231.0,9.0,
34,DRL,Response,2023-11-16T03:00:00,2023-11-16T07:00:00,217.0,11.06,
34,DRL,Response,2023-11-16T07:00:00,2023-11-16T11:00:00,249.0,12.5,
34,DRL,Response,2023-11-16T11:00:00,2023-11-16T15:00:00,217.0,10.4,
34,DRL,Response,2023-11-16T15:00:00,2023-11-16T19:00:00,195.0,20.0,
34,DRL,Response,2023-11-16T19:00:00,2023-11-16T23:00:00,191.0,15.0,
35,DCH,Response,2023-11-16T23:00:00,2023-11-17T03:00:00,957.0,1.21,
35,DCH,Response,2023-11-17T03:00:00,2023-11-17T07:00:00,965.0,2.21,
35,DCH,Response,2023-11-17T07:00:00,2023-11-17T11:00:00,921.0,0.91,
35,DCH,Response,2023-11-17T11:00:00,2023-11-17T15:00:00,914.0,4.51,
35,DCH,Response,2023-11-17T15:00:00,2023-11-17T19:00:00,916.0,1.82,
35,DCH,Response,2023-11-17T19:00:00,2023-11-17T23:00:00,976.0,1.26,
35,DCL,Response,2023-11-16T23:00:00,2023-11-17T03:00:00,924.0,1.16,
35,DCL,Response,2023-11-17T03:00:00,2023-11-17T07:00:00,920.0,1.18,
35,DCL,Response,2023-11-17T07:00:00,2023-11-17T11:00:00,872.0,2.43,
35,DCL,Response,2023-11-17T11:00:00,2023-11-17T15:00:00,852.0,1.66,
35,DCL,Response,2023-11-17T15:00:00,2023-11-17T19:00:00,843.0,8.0,
35,DCL,Response,2023-11-17T19:00:00,2023-11-17T23:00:00,900.0,3.0,
35,DMH,Response,2023-11-16T23:00:00,2023-11-17T03:00:00,150.0,1.08,
35,DMH,Response,2023-11-17T03:00:00,2023-11-17T07:00:00,150.0,1.07,
35,DMH,Response,2023-11-17T07:00:00,2023-11-17T11:00:00,163.0,-0.22,
35,DMH,Response,2023-11-17T11:00:00,2023-11-17T15:00:00,159.0,-1.56,
35,DMH,Response,2023-11-17T15:00:00,2023-11-17T19:00:00,155.0,-2.11,
35,DMH,Response,2023-11-17T19:00:00,2023-11-17T23:00:00,150.0,1.6,
35,DML,Response,2023-11-16T23:00:00,2023-11-17T03:00:00,150.0,2.95,
35,DML,Response,2023-11-17T03:00:00,2023-11-17T07:00:00,150.0,3.0,
35,DML,Response,2023-11-17T07:00:00,2023-11-17T11:00:00,150.0,5.69,
35,DML,Response,2023-11-17T11:00:00,2023-11-17T15:00:00,150.0,5.83,
35,DML,Response,2023-11-17T15:00:00,2023-11-17T19:00:00,70.0,9.45,
35,DML,Response,2023-11-17T19:00:00,2023-11-17T23:00:00,150.0,4.55,
35,DRH,Response,2023-11-16T23:00:00,2023-11-17T03:00:00,290.0,-3.56,
35,DRH,Response,2023-11-17T03:00:00,2023-11-17T07:00:00,290.0,-3.44,
35,DRH,Response,2023-11-17T07:00:00,2023-11-17T11:00:00,290.0,-8.0,
35,DRH,Response,2023-11-17T11:00:00,2023-11-17T15:00:00,290.0,-6.06,
35,DRH,Response,2023-11-17T15:00:00,2023-11-17T19:00:00,290.0,-10.2,
35,DRH,Response,2023-11-17T19:00:00,2023-11-17T23:00:00,290.0,-5.19,
35,DRL,Response,2023-11-16T23:00:00,2023-11-17T03:00:00,270.0,10.43,
35,DRL,Response,2023-11-17T03:00:00,2023-11-17T07:00:00,270.0,10.46,
35,DRL,Response,2023-11-17T07:00:00,2023-11-17T11:00:00,270.0,13.09,
35,DRL,Response,2023-11-17T11:00:00,2023-11-17T15:00:00,251.0,12.1,
35,DRL,Response,2023-11-17T15:00:00,2023-11-17T19:00:00,218.0,21.0,
35,DRL,Response,2023-11-17T19:00:00,2023-11-17T23:00:00,258.0,13.19,
36,DCH,Response,2023-11-17T23:00:00,2023-11-18T03:00:00,1152.0,1.04,
36,DCH,Response,2023-11-18T03:00:00,2023-11-18T07:00:00,1170.0,2.24,
36,DCH,Response,2023-11-18T07:00:00,2023-11-18T11:00:00,1131.0,1.17,
36,DCH,Response,2023-11-18T11:00:00,2023-11-18T15:00:00,1063.0,1.35,
36,DCH,Response,2023-11-18T15:00:00,2023-11-18T19:00:00,1063.0,1.64,
36,DCH,Response,2023-11-18T19:00:00,2023-11-18T23:00:00,1110.0,1.49,
36,DCL,Response,2023-11-17T23:00:00,2023-11-18T03:00:00,932.0,0.72,
36,DCL,Response,2023-11-18T03:00:00,2023-11-18T07:00:00,953.0,0.4,
36,DCL,Response,2023-11-18T07:00:00,2023-11-18T11:00:00,924.0,1.11,
36,DCL,Response,2023-11-18T11:00:00,2023-11-18T15:00:00,735.0,0.5,
36,DCL,Response,2023-11-18T15:00:00,2023-11-18T19:00:00,730.0,1.4,
36,DCL,Response,2023-11-18T19:00:00,2023-11-18T23:00:00,918.0,0.99,
36,DMH,Response,2023-11-17T23:00:00,2023-11-18T03:00:00,170.0,-0.82,
36,DMH,Response,2023-11-18T03:00:00,2023-11-18T07:00:00,150.0,0.44,
36,DMH,Response,2023-11-18T07:00:00,2023-11-18T11:00:00,159.0,-0.82,
36,DMH,Response,2023-11-18T11:00:00,2023-11-18T15:00:00,156.0,-1.05,
36,DMH,Response,2023-11-18T15:00:00,2023-11-18T19:00:00,169.0,-0.6,
36,DMH,Response,2023-11-18T19:00:00,2023-11-18T23:00:00,150.0,0.15,
36,DML,Response,2023-11-17T23:00:00,2023-11-18T03:00:00,150.0,3.0,
36,DML,Response,2023-11-18T03:00:00,2023-11-18T07:00:00,150.0,2.52,
36,DML,Response,2023-11-18T07:00:00,2023-11-18T11:00:00,150.0,2.82,
36,DML,Response,2023-11-18T11:00:00,2023-11-18T15:00:00,150.0,4.01,
36,DML,Response,2023-11-18T15:00:00,2023-11-18T19:00:00,150.0,5.28,
36,DML,Response,2023-11-18T19:00:00,2023-11-18T23:00:00,150.0,2.33,
36,DRH,Response,2023-11-17T23:00:00,2023-11-18T03:00:00,290.0,-6.45,
36,DRH,Response,2023-11-18T03:00:00,2023-11-18T07:00:00,290.0,-6.4,
36,DRH,Response,2023-11-18T07:00:00,2023-11-18T11:00:00,290.0,-5.82,
36,DRH,Response,2023-11-18T11:00:00,2023-11-18T15:00:00,290.0,-5.94,
36,DRH,Response,2023-11-18T15:00:00,2023-11-18T19:00:00,290.0,-5.94,
36,DRH,Response,2023-11-18T19:00:00,2023-11-18T23:00:00,290.0,-1.38,
36,DRL,Response,2023-11-17T23:00:00,2023-11-18T03:00:00,255.0,12.5,
36,DRL,Response,2023-11-18T03:00:00,2023-11-18T07:00:00,224.0,9.69,
36,DRL,Response,2023-11-18T07:00:00,2023-11-18T11:00:00,217.0,9.69,
36,DRL,Response,2023-11-18T11:00:00,2023-11-18T15:00:00,232.0,9.89,
36,DRL,Response,2023-11-18T15:00:00,2023-11-18T19:00:00,220.0,11.92,
36,DRL,Response,2023-11-18T19:00:00,2023-11-18T23:00:00,256.0,8.75,
37,DCH,Response,2023-11-18T23:00:00,2023-11-19T03:00:00,1169.0,3.36,
37,DCH,Response,2023-11-19T03:00:00,2023-11-19T07:00:00,1177.0,5.46,
37,DCH,Response,2023-11-19T07:00:00,2023-11-19T11:00:00,1156.0,5.72,
37,DCH,Response,2023-11-19T11:00:00,2023-11-19T15:00:00,1087.0,1.34,
37,DCH,Response,2023-11-19T15:00:00,2023-11-19T19:00:00,1023.0,1.2,
37,DCH,Response,2023-11-19T19:00:00,2023-11-19T23:00:00,1097.0,1.2,
37,DCL,Response,2023-11-18T23:00:00,2023-11-19T03:00:00,952.0,0.66,
37,DCL,Response,2023-11-19T03:00:00,2023-11-19T07:00:00,966.0,0.81,
37,DCL,Response,2023-11-19T07:00:00,2023-11-19T11:00:00,934.0,1.18,
37,DCL,Response,2023-11-19T11:00:00,2023-11-19T15:00:00,893.0,1.69,
37,DCL,Response,2023-11-19T15:00:00,2023-11-19T19:00:00,738.0,2.85,
37,DCL,Response,2023-11-19T19:00:00,2023-11-19T23:00:00,910.0,0.82,
37,DMH,Response,2023-11-18T23:00:00,2023-11-19T03:00:00,150.0,2.79,
37,DMH,Response,2023-11-19T03:00:00,2023-11-19T07:00:00,150.0,2.79,
37,DMH,Response,2023-11-19T07:00:00,2023-11-19T11:00:00,150.0,3.44,
37,DMH,Response,2023-11-19T11:00:00,2023-11-19T15:00:00,163.0,-1.1,
37,DMH,Response,2023-11-19T15:00:00,2023-11-19T19:00:00,170.0,-0.05,
37,DMH,Response,2023-11-19T19:00:00,2023-11-19T23:00:00,150.0,2.43,
37,DML,Response,2023-11-18T23:00:00,2023-11-19T03:00:00,150.0,5.88,
37,DML,Response,2023-11-19T03:00:00,2023-11-19T07:00:00,150.0,2.52,
37,DML,Response,2023-11-19T07:00:00,2023-11-19T11:00:00,150.0,2.82,
37,DML,Response,2023-11-19T11:00:00,2023-11-19T15:00:00,150.0,3.33,
37,DML,Response,2023-11-19T15:00:00,2023-11-19T19:00:00,150.0,7.41,
37,DML,Response,2023-11-19T19:00:00,2023-11-19T23:00:00,150.0,2.39,
37,DRH,Response,2023-11-18T23:00:00,2023-11-19T03:00:00,286.0,-3.85,
37,DRH,Response,2023-11-19T03:00:00,2023-11-19T07:00:00,278.0,-1.54,
37,DRH,Response,2023-11-19T07:00:00,2023-11-19T11:00:00,270.0,-3.5,
37,DRH,Response,2023-11-19T11:00:00,2023-11-19T15:00:00,290.0,-5.52,
37,DRH,Response,2023-11-19T15:00:00,2023-11-19T19:00:00,290.0,-4.86,
37,DRH,Response,2023-11-19T19:00:00,2023-11-19T23:00:00,290.0,-0.98,
37,DRL,Response,2023-11-18T23:00:00,2023-11-19T03:00:00,217.0,10.4,
37,DRL,Response,2023-11-19T03:00:00,2023-11-19T07:00:00,270.0,9.69,
37,DRL,Response,2023-11-19T07:00:00,2023-11-19T11:00:00,182.0,9.69,
37,DRL,Response,2023-11-19T11:00:00,2023-11-19T15:00:00,217.0,13.64,
37,DRL,Response,2023-11-19T15:00:00,2023-11-19T19:00:00,217.0,14.43,
37,DRL,Response,2023-11-19T19:00:00,2023-11-19T23:00:00,269.0,9.69,
38,DCH,Response,2023-11-19T23:00:00,2023-11-20T03:00:00,1155.0,2.12,
38,DCH,Response,2023-11-20T03:00:00,2023-11-20T07:00:00,1159.0,1.98,
38,DCH,Response,2023-11-20T07:00:00,2023-11-20T11:00:00,952.0,1.08,
38,DCH,Response,2023-11-20T11:00:00,2023-11-20T15:00:00,943.0,1.24,
38,DCH,Response,2023-11-20T15:00:00,2023-11-20T19:00:00,931.0,0.96,
38,DCH,Response,2023-11-20T19:00:00,2023-11-20T23:00:00,1040.0,1.08,
38,DCL,Response,2023-11-19T23:00:00,2023-11-20T03:00:00,934.0,0.6,
38,DCL,Response,2023-11-20T03:00:00,2023-11-20T07:00:00,936.0,0.4,
38,DCL,Response,2023-11-20T07:00:00,2023-11-20T11:00:00,899.0,1.2,
38,DCL,Response,2023-11-20T11:00:00,2023-11-20T15:00:00,863.0,1.27,
38,DCL,Response,2023-11-20T15:00:00,2023-11-20T19:00:00,957.0,4.5,
38,DCL,Response,2023-11-20T19:00:00,2023-11-20T23:00:00,908.0,1.0,
38,DMH,Response,2023-11-19T23:00:00,2023-11-20T03:00:00,150.0,0.49,
38,DMH,Response,2023-11-20T03:00:00,2023-11-20T07:00:00,150.0,3.74,
38,DMH,Response,2023-11-20T07:00:00,2023-11-20T11:00:00,170.0,-1.59,
38,DMH,Response,2023-11-20T11:00:00,2023-11-20T15:00:00,170.0,-1.56,
38,DMH,Response,2023-11-20T15:00:00,2023-11-20T19:00:00,170.0,-2.11,
